A_X [mg]	A_Y [mg]	A_Z [mg]	
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1152	0	0
-1120	0	0
-1168	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1056	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1072	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1152	0	0
-1152	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1152	0	0
-1120	0	0
-1152	0	0
-1088	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1152	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1168	0	0
-1088	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1152	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1136	0	0
-1072	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1072	0	0
-1088	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1072	0	0
-1104	0	0
-1120	0	0
-1152	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1072	0	0
-1072	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1072	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1072	0	0
-1072	0	0
-1088	0	0
-1072	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1072	0	0
-1056	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1168	0	0
-1104	0	0
-1152	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1152	0	0
-1104	0	0
-1152	0	0
-1136	0	0
-1136	0	0
-1168	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1056	0	0
-1136	0	0
-1104	0	0
-1072	0	0
-1136	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1072	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1072	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1136	0	0
-1072	0	0
-1072	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1152	0	0
-1104	0	0
-1072	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1088	0	0
-1136	0	0
-1088	0	0
-1136	0	0
-1136	0	0
-1184	0	0
-1136	0	0
-1088	0	0
-1088	0	0
-1072	0	0
-1072	0	0
-1056	0	0
-1072	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1152	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1152	0	0
-1152	0	0
-1136	0	0
-1152	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1088	0	0
-1136	0	0
-1072	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1056	0	0
-1104	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1152	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1152	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1072	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1088	0	0
-1104	0	0
-1152	0	0
-1088	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1072	0	0
-1120	0	0
-1104	0	0
-1072	0	0
-1088	0	0
-1056	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1152	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1088	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1168	0	0
-1120	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1168	0	0
-1136	0	0
-1168	0	0
-1136	0	0
-1152	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1168	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1072	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1072	0	0
-1120	0	0
-1088	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1072	0	0
-1088	0	0
-1072	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1152	0	0
-1072	0	0
-1088	0	0
-1136	0	0
-1152	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1152	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1168	0	0
-1136	0	0
-1136	0	0
-1152	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1152	0	0
-1120	0	0
-1136	0	0
-1152	0	0
-1120	0	0
-1152	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1072	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1136	0	0
-1136	0	0
-1152	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1072	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1072	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1072	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1136	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1072	0	0
-1104	0	0
-1088	0	0
-1072	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1152	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1072	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1152	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1072	0	0
-1104	0	0
-1120	0	0
-1152	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1072	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1136	0	0
-1056	0	0
-1152	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1056	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1072	0	0
-1088	0	0
-1104	0	0
-1072	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1152	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1088	0	0
-1120	0	0
-1136	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1152	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1152	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1168	0	0
-1104	0	0
-1136	0	0
-1168	0	0
-1120	0	0
-1168	0	0
-1120	0	0
-1168	0	0
-1104	0	0
-1136	0	0
-1152	0	0
-1136	0	0
-1152	0	0
-1088	0	0
-1136	0	0
-1136	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1088	0	0
-1088	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1136	0	0
-1088	0	0
-1136	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1152	0	0
-1104	0	0
-1088	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1072	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1072	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1072	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1072	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1152	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1072	0	0
-1072	0	0
-1056	0	0
-1056	0	0
-1072	0	0
-1056	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1152	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1088	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1152	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1136	0	0
-1152	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1152	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1136	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1088	0	0
-1072	0	0
-1120	0	0
-1072	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1152	0	0
-1136	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1072	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1072	0	0
-1136	0	0
-1072	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1072	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1072	0	0
-1136	0	0
-1104	0	0
-1088	0	0
-1136	0	0
-1072	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1152	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1168	0	0
-1136	0	0
-1152	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1168	0	0
-1088	0	0
-1152	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1136	0	0
-1104	0	0
-1072	0	0
-1056	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1056	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1072	0	0
-1104	0	0
-1072	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1072	0	0
-1088	0	0
-1104	0	0
-1056	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1152	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1072	0	0
-1104	0	0
-1184	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1168	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1072	0	0
-1088	0	0
-1056	0	0
-1088	0	0
-1072	0	0
-1056	0	0
-1088	0	0
-1072	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1072	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1136	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1152	0	0
-1120	0	0
-1136	0	0
-1152	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1088	0	0
-1136	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1088	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1152	0	0
-1120	0	0
-1136	0	0
-1088	0	0
-1152	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1152	0	0
-1120	0	0
-1104	0	0
-1072	0	0
-1136	0	0
-1136	0	0
-1152	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1072	0	0
-1072	0	0
-1072	0	0
-1056	0	0
-1088	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1152	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1152	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1088	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1152	0	0
-1152	0	0
-1168	0	0
-1152	0	0
-1152	0	0
-1120	0	0
-1152	0	0
-1168	0	0
-1152	0	0
-1152	0	0
-1120	0	0
-1136	0	0
-1152	0	0
-1136	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1152	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1152	0	0
-1104	0	0
-1056	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1072	0	0
-1120	0	0
-1088	0	0
-1152	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1152	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1072	0	0
-1120	0	0
-1120	0	0
-1152	0	0
-1136	0	0
-1136	0	0
-1152	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1088	0	0
-1152	0	0
-1072	0	0
-1104	0	0
-1152	0	0
-1088	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1152	0	0
-1152	0	0
-1152	0	0
-1152	0	0
-1104	0	0
-1120	0	0
-1072	0	0
-1088	0	0
-1088	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1088	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1072	0	0
-1136	0	0
-1120	0	0
-1152	0	0
-1152	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1072	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1152	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1072	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1072	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1136	0	0
-1152	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1168	0	0
-1168	0	0
-1152	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1056	0	0
-1056	0	0
-1072	0	0
-1056	0	0
-1088	0	0
-1088	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1104	0	0
-1168	0	0
-1152	0	0
-1136	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1168	0	0
-1136	0	0
-1120	0	0
-1136	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1120	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1120	0	0
-1088	0	0
-1120	0	0
-1120	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1152	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1120	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1136	0	0
-1088	0	0
-1088	0	0
-1088	0	0
-1056	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1120	0	0
-1120	0	0
-1088	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1088	0	0
-1104	0	0
-1072	0	0
-1088	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1104	0	0
-1136	0	0
-1104	0	0
-1136	0	0
-1104	0	0
